epoch,train_loss,val_loss
162,0.0005561909714683158,0.0008504390716552734
163,0.0005553390403262904,0.0008600657805800438
164,0.0005564317107200623,0.000846234429627657
165,0.000553917261909266,0.0008338317275047302
166,0.0005518483822462988,0.0008480031043291092
167,0.000553799640448367,0.0008721076883375645
168,0.0005587238635196061,0.0008433189243078232
169,0.0005574018129559814,0.0008356916718184948
170,0.0005563496932631634,0.0008633442223072052
171,0.0005521547110354314,0.000833149440586567
172,0.000551294352187485,0.0008382722735404968
173,0.0005514569824836294,0.0008473425172269344
174,0.0005516445905458732,0.0008563849143683911
175,0.0005504148172550514,0.0008766675367951393
176,0.0005544334894321004,0.0008455255068838596
177,0.0005538451378462744,0.0008412165567278862
178,0.0005504413828498028,0.0008740514516830444
179,0.0005524022901644472,0.0008492596447467804
180,0.0005526606787423619,0.000859530083835125
181,0.0005521134274904845,0.0008309108205139637
182,0.0005510943468476906,0.0008323482237756252
183,0.0005473514072230605,0.0008274015970528125
184,0.0005513372846314165,0.0008882674388587475
185,0.000549130386016408,0.0008422954939305783
186,0.0005486077461086335,0.0008384569548070431
187,0.0005518721386057431,0.0008418143726885319
188,0.0005500943201487182,0.0008388450369238853
189,0.0005472554657302919,0.0008508244529366494
190,0.0005490782319522295,0.000837657693773508
191,0.000548703748671735,0.0008450153283774853
192,0.0005470428188316158,0.0008330745622515678
193,0.0005482623933768663,0.0008887806907296181
194,0.0005474773953195478,0.0008330338634550572
195,0.000545026642865822,0.0008364735171198845
196,0.0005493093831617324,0.0008387709967792034
197,0.000545671362368787,0.0008321240544319153
198,0.0005454287910070575,0.0008385514840483666
199,0.0005451085381820553,0.0008263533934950828
200,0.0005457163712040323,0.0008450736291706562
201,0.000548140496992674,0.0008454869501292705
202,0.0005468680966095846,0.0008656352758407593
203,0.0005457805561237648,0.0008537311106920243
204,0.0005432673287196237,0.0008377928286790847
205,0.0005468112401297835,0.0008319390937685967
206,0.0005439426444593023,0.0008422902785241604
207,0.000545758204381974,0.0008340591564774513
208,0.0005449676489243742,0.000840759091079235
209,0.0005452046018154895,0.0009237263351678848
210,0.0005438543978284617,0.0008531823754310608
211,0.0005416052996135149,0.0008300097659230232
212,0.000543620864875981,0.0008332894183695316
213,0.0005478854672830613,0.0008369887247681618
214,0.0005436971417216004,0.000850457139313221
215,0.0005446279757335537,0.0008733199909329414
216,0.0005424106951619758,0.0008372556418180466
217,0.0005432164571324333,0.0008282687515020371
218,0.0005422558818684249,0.000841064378619194
219,0.0005408989601447934,0.0008306201547384262
